purchase_id,product_id,supplier_id,purchase_date,quantity,unit_price_usd,total_amount_usd,delivery_days,payment_term
8875,2391,70,2024-11-12,471,836.22,393859.62,26,30
8876,4789,4,2024-07-22,444,450.39,199973.16,30,30
8877,4805,15,2024-07-04,185,61.43,11364.55,30,30
8878,8060,91,2025-02-14,223,611.94,136462.62,22,90
8879,2625,53,2025-08-02,27,1879.06,50734.62,8,30
8880,5231,89,2024-08-05,76,130.37,9908.12,22,60
8881,8978,58,2024-10-02,201,1980.24,398028.24,21,90
8882,5203,48,2025-12-07,347,600.87,208501.89,24,90
8883,2774,80,2024-11-07,87,311.01,27057.87,19,90
8884,112,29,2023-01-03,70,1916.21,134134.7,15,30
8885,2573,57,2025-12-17,5,1199.35,5996.75,10,30
8886,1845,42,2025-10-14,163,1207.28,196786.64,13,90
8887,220,55,2025-12-04,211,73.18,15440.98,16,45
8888,9395,27,2025-03-31,334,1311.95,438191.3,16,90
8889,5096,30,2025-11-15,230,757.91,174319.3,22,15
8890,4399,46,2025-10-14,490,1772.99,868765.1,2,60
8891,1541,7,2025-12-06,12,1384.23,16610.76,4,30
8892,2057,73,2023-02-13,243,695.49,169004.07,10,60
8893,986,100,2023-03-10,494,1370.9,677224.6,8,30
8894,9790,11,2024-11-30,472,1438.26,678858.72,16,60
8895,6919,10,2025-12-21,110,671.19,73830.9,11,45
8896,3544,10,2023-04-25,485,1878.31,910980.35,22,60
8897,1255,53,2023-08-19,172,1871.08,321825.76,16,15
8898,3990,70,2024-10-18,279,1963.39,547785.81,24,90
8899,1912,20,2024-01-27,56,1673.78,93731.68,22,60
8900,3473,1,2023-01-20,479,1777.94,851633.26,14,30
8901,1893,66,2025-11-12,357,353.31,126131.67,19,30
8902,5272,28,2025-05-17,347,837.55,290629.85,21,15
8903,9185,92,2023-04-14,13,295.34,3839.42,15,90
8904,7371,31,2024-05-15,343,1240.31,425426.33,1,90
8905,5931,74,2023-03-17,10,736.57,7365.7,11,90
8906,1807,53,2024-06-13,358,809.72,289879.76,30,15
8907,2031,47,2025-02-05,397,1734.1,688437.7,16,60
8908,3036,48,2025-07-31,273,145.17,39631.41,30,15
8909,9120,37,2025-01-29,379,167.49,63478.71,5,30
8910,6035,13,2024-12-26,70,1373.28,96129.6,12,45
8911,4075,55,2023-07-03,195,726.22,141612.9,1,45
8912,7681,16,2024-01-27,453,1484.87,672646.11,21,45
8913,2871,39,2025-10-20,330,342.36,112978.8,11,15
8914,9113,93,2023-05-18,466,818.93,381621.38,16,45
8915,6996,47,2024-08-20,496,32.23,15986.08,19,15
8916,4507,85,2025-03-06,188,62.01,11657.88,30,15
8917,5931,96,2023-01-13,31,1595.07,49447.17,5,45
8918,9894,28,2024-06-17,320,1373.11,439395.2,7,30
8919,3440,83,2023-11-25,98,1527.53,149697.94,6,15
8920,7328,58,2023-08-04,170,1296.93,220478.1,29,60
8921,2372,21,2024-08-06,459,440.29,202093.11,3,45
8922,9475,63,2024-12-16,360,1667.53,600310.8,12,30
8923,6281,89,2025-03-19,100,1538.07,153807.0,15,90
8924,6751,48,2023-08-17,175,1186.35,207611.25,27,15
8925,6073,31,2024-07-14,204,289.38,59033.52,14,90
8926,881,69,2024-10-21,342,1969.38,673527.96,13,45
8927,3772,30,2024-05-24,184,346.36,63730.24,16,15
8928,5088,39,2025-02-13,454,890.09,404100.86,15,45
8929,1750,23,2025-04-18,166,388.18,64437.88,7,60
8930,7071,52,2023-06-09,325,1002.65,325861.25,17,30
8931,9197,98,2025-07-13,17,932.73,15856.41,12,90
8932,7753,50,2025-06-12,137,1017.7,139424.9,24,45
8933,1444,96,2025-03-21,275,379.21,104282.75,17,90
8934,6355,86,2025-03-17,403,1911.67,770403.01,26,90
8935,8266,70,2025-04-18,4,760.87,3043.48,17,30
8936,941,98,2025-04-16,322,1040.63,335082.86,30,30
8937,1340,79,2024-07-07,256,340.99,87293.44,29,45
8938,7100,46,2023-02-02,181,562.33,101781.73,1,30
8939,2524,86,2025-11-24,375,365.5,137062.5,7,15
8940,2723,34,2024-09-08,199,1218.53,242487.47,20,30
8941,9848,81,2024-06-26,50,24.06,1203.0,5,15
8942,8160,98,2024-09-19,94,276.02,25945.88,15,90
8943,9478,31,2023-05-30,494,921.32,455132.08,21,60
8944,8038,24,2024-02-22,61,829.99,50629.39,5,60
8945,9010,9,2024-06-06,263,1161.65,305513.95,3,90
8946,9015,14,2025-12-26,428,38.84,16623.52,14,15
8947,2414,67,2024-05-07,25,851.22,21280.5,18,90
8948,8731,19,2024-03-03,147,220.43,32403.21,3,30
8949,1039,4,2025-06-19,86,200.46,17239.56,28,45
8950,9591,15,2025-02-03,363,1465.7,532049.1,24,15
8951,2435,50,2024-06-09,183,469.5,85918.5,18,45
8952,8243,41,2025-10-06,98,417.35,40900.3,26,60
8953,5575,51,2025-12-01,212,89.08,18884.96,25,45
8954,8587,77,2025-10-30,69,1320.87,91140.03,25,15
8955,4146,54,2025-01-13,387,1671.7,646947.9,16,15
8956,5730,6,2025-12-06,70,870.83,60958.1,29,90
8957,3558,42,2025-03-12,201,1149.96,231141.96,3,30
8958,621,59,2023-07-17,102,519.1,52948.2,16,45
8959,3505,4,2025-12-19,499,1150.32,574009.68,9,90
8960,9873,34,2023-11-27,154,1165.1,179425.4,5,90
8961,3911,46,2023-07-23,70,1268.21,88774.7,9,90
8962,1045,47,2025-01-13,51,986.04,50288.04,28,90
8963,1528,66,2025-03-01,283,1656.68,468840.44,5,90
8964,4552,38,2025-05-08,147,181.02,26609.94,9,90
8965,34,95,2023-09-10,492,851.9,419134.8,10,30
8966,3767,66,2024-10-17,98,310.06,30385.88,29,15
8967,7901,2,2025-03-06,166,570.16,94646.56,22,15
8968,7556,33,2025-02-20,387,1649.35,638298.45,13,15
8969,6949,18,2025-04-06,12,147.54,1770.48,7,30
8970,1445,8,2025-09-04,210,480.13,100827.3,2,60
8971,575,10,2025-02-01,102,1924.3,196278.6,17,60
8972,5758,87,2024-06-27,309,929.24,287135.16,8,30
8973,2069,71,2024-10-30,208,1996.89,415353.12,19,15
8974,8796,74,2025-09-14,452,540.56,244333.12,30,15
8975,1717,37,2025-03-25,345,180.84,62389.8,25,60
8976,5095,33,2024-09-04,309,369.36,114132.24,23,15
8977,1929,63,2025-09-26,78,1618.24,126222.72,16,90
8978,8205,37,2024-11-25,482,1281.95,617899.9,7,15
8979,2542,67,2024-09-24,206,1867.69,384744.14,23,15
8980,5181,19,2023-08-01,313,1057.05,330856.65,10,15
8981,3773,28,2024-07-22,442,1045.67,462186.14,23,90
8982,6778,95,2024-02-25,128,1818.18,232727.04,23,45
8983,1960,54,2023-04-21,477,1014.29,483816.33,23,90
8984,195,60,2025-10-24,148,570.95,84500.6,29,60
8985,3534,92,2024-09-04,366,1068.17,390950.22,29,45
8986,6431,37,2024-01-12,426,1428.62,608592.12,8,45
8987,2550,100,2023-12-17,335,1765.73,591519.55,10,30
8988,8148,18,2024-04-29,496,399.37,198087.52,19,30
8989,8871,38,2024-09-09,134,1819.02,243748.68,27,30
8990,5929,19,2024-01-07,184,1419.88,261257.92,13,45
8991,3366,47,2025-02-01,87,1528.33,132964.71,3,60
8992,7238,53,2024-05-27,447,1788.84,799611.48,22,60
8993,4651,67,2025-07-16,334,1962.69,655538.46,1,45
8994,361,58,2025-10-05,5,1508.88,7544.4,7,60
8995,4903,20,2025-01-25,191,966.73,184645.43,28,60
8996,8996,37,2025-03-13,368,581.81,214106.08,25,15
8997,5456,31,2024-11-02,110,595.75,65532.5,24,30
8998,1995,46,2024-09-19,108,452.07,48823.56,7,60
8999,9107,10,2023-02-12,361,570.5,205950.5,28,60
9000,9254,58,2023-07-10,199,1982.1,394437.9,13,30
9001,7635,86,2023-12-21,442,1835.43,811260.06,12,90
9002,5853,26,2025-01-28,167,147.42,24619.14,15,15
9003,9726,48,2025-04-19,494,1099.44,543123.36,15,45
9004,2518,48,2025-02-13,217,177.09,38428.53,7,15
9005,3038,52,2024-11-28,249,230.76,57459.24,9,30
9006,6243,93,2025-10-30,215,1472.29,316542.35,4,45
9007,2306,61,2025-01-31,252,130.5,32886.0,15,90
9008,8297,89,2024-09-16,336,881.11,296052.96,12,60
9009,4478,19,2023-07-09,458,630.97,288984.26,22,30
9010,8861,80,2023-12-02,307,1969.1,604513.7,29,60
9011,4112,21,2024-12-27,364,1171.74,426513.36,15,45
9012,2517,43,2024-04-24,213,267.56,56990.28,6,45
9013,695,100,2024-03-12,324,1848.84,599024.16,2,60
9014,6609,66,2025-05-29,392,376.26,147493.92,21,30
9015,6334,88,2023-11-21,14,1469.83,20577.62,15,45
9016,2780,67,2023-05-05,21,1933.06,40594.26,14,30
9017,9981,25,2023-07-12,232,950.08,220418.56,9,30
9018,2060,12,2025-03-26,63,972.51,61268.13,21,60
9019,2930,87,2024-11-03,98,1869.35,183196.3,23,60
9020,7942,1,2023-12-28,367,1406.96,516354.32,18,90
9021,8706,10,2023-03-23,285,589.06,167882.1,16,90
9022,9996,61,2023-06-23,419,1882.17,788629.23,10,90
9023,3238,40,2023-08-24,278,1344.07,373651.46,16,45
9024,1473,54,2024-12-20,179,674.86,120799.94,23,30
9025,2362,6,2025-04-18,250,201.99,50497.5,10,60
9026,4520,29,2024-08-25,405,596.28,241493.4,22,45
9027,5548,78,2023-09-05,363,587.81,213375.03,14,90
9028,2629,62,2024-04-09,99,729.59,72229.41,26,90
9029,3663,33,2023-01-09,263,1156.0,304028.0,18,45
9030,915,39,2024-05-05,233,1947.53,453774.49,5,45
9031,3067,64,2025-11-14,241,167.9,40463.9,10,45
9032,8128,47,2024-02-25,458,1265.08,579406.64,20,60
9033,8380,11,2023-04-22,368,488.1,179620.8,25,60
9034,9065,98,2025-12-30,459,136.24,62534.16,30,60
9035,2924,50,2024-04-25,451,554.96,250286.96,5,45
9036,3971,19,2024-12-22,39,702.77,27408.03,2,60
9037,8824,27,2023-03-11,213,722.73,153941.49,26,90
9038,2065,31,2023-10-19,96,434.11,41674.56,6,60
9039,2108,97,2023-06-27,471,1271.47,598862.37,21,30
9040,5280,97,2025-05-21,72,155.4,11188.8,9,15
9041,7187,14,2023-12-02,490,920.04,450819.6,11,45
9042,1471,16,2024-10-21,256,442.62,113310.72,14,60
9043,6220,39,2024-10-05,147,454.05,66745.35,1,45
9044,4332,69,2025-10-01,98,1332.01,130536.98,13,60
9045,8411,18,2023-04-22,51,218.53,11145.03,19,30
9046,725,93,2025-08-16,147,207.45,30495.15,15,60
9047,7733,64,2025-05-19,97,1555.03,150837.91,5,45
9048,2168,73,2025-06-26,315,300.23,94572.45,24,60
9049,3368,43,2025-10-01,285,808.79,230505.15,7,30
9050,4215,74,2024-04-14,487,1123.32,547056.84,19,90
9051,3534,71,2024-12-31,267,1659.12,442985.04,8,30
9052,2627,71,2025-05-15,441,552.74,243758.34,15,45
9053,2594,3,2024-11-06,168,397.3,66746.4,22,45
9054,2522,33,2025-07-03,66,1433.91,94638.06,20,30
9055,3236,55,2024-02-07,296,740.4,219158.4,26,15
9056,5579,99,2024-06-29,238,964.79,229620.02,24,60
9057,8852,41,2025-05-03,143,1927.3,275603.9,28,45
9058,3178,97,2023-06-07,78,1348.94,105217.32,25,15
9059,405,71,2024-04-02,479,1058.44,506992.76,7,90
9060,4556,23,2025-08-15,121,1056.84,127877.64,2,45
9061,7965,23,2023-04-29,467,1988.67,928708.89,18,30
9062,2838,42,2023-10-12,498,1938.42,965333.16,3,45
9063,6816,45,2025-12-28,377,60.69,22880.13,15,60
9064,76,62,2023-09-09,183,320.75,58697.25,15,15
9065,5389,63,2025-02-09,465,685.96,318971.4,5,30
9066,2115,76,2024-08-09,406,699.68,284070.08,27,90
9067,9789,14,2024-08-08,92,152.9,14066.8,15,45
9068,8454,72,2025-09-04,454,1514.23,687460.42,19,60
9069,262,72,2024-12-09,346,1043.42,361023.32,11,15
9070,1288,58,2025-05-18,33,1826.02,60258.66,8,60
9071,5563,31,2024-10-22,21,1182.79,24838.59,4,15
9072,7394,78,2025-12-30,316,1495.75,472657.0,18,15
9073,9038,36,2025-07-19,368,1596.61,587552.48,10,60
9074,2469,56,2024-04-17,67,15.12,1013.04,7,30
9075,2728,51,2023-02-18,280,630.25,176470.0,25,15
9076,5782,10,2023-11-17,73,208.39,15212.47,20,90
9077,7387,65,2024-04-20,383,1118.33,428320.39,11,90
9078,3355,15,2025-10-12,465,1202.16,559004.4,19,45
9079,1060,42,2024-11-06,381,1725.52,657423.12,8,45
9080,9363,50,2025-11-09,27,1220.94,32965.38,16,60
9081,198,67,2023-11-13,164,1594.9,261563.6,6,45
9082,7519,46,2023-12-03,475,392.36,186371.0,17,15
9083,4297,68,2023-03-24,461,1414.64,652149.04,22,60
9084,4521,41,2024-06-21,31,1356.81,42061.11,20,15
9085,5973,64,2025-11-17,267,1873.61,500253.87,6,60
9086,9958,53,2025-05-07,178,1823.39,324563.42,1,30
9087,5534,67,2024-09-03,378,921.54,348342.12,26,30
9088,4414,23,2023-02-25,81,1003.79,81306.99,19,60
9089,1095,49,2024-10-11,385,1949.79,750669.15,5,15
9090,6907,60,2023-11-27,204,1522.38,310565.52,27,45
9091,5672,63,2025-01-15,387,690.56,267246.72,6,15
9092,9258,67,2025-09-02,310,539.39,167210.9,4,45
9093,1931,72,2025-12-27,477,932.29,444702.33,17,60
9094,3729,69,2024-10-21,366,988.78,361893.48,23,45
9095,9729,10,2023-04-16,153,1244.31,190379.43,16,90
9096,874,88,2024-09-10,233,21.11,4918.63,28,30
9097,3047,62,2024-01-05,164,886.57,145397.48,3,90
9098,3190,66,2024-09-02,133,1786.8,237644.4,28,30
9099,1762,68,2024-10-22,330,168.47,55595.1,3,90
9100,3613,19,2024-06-12,254,1484.9,377164.6,13,60
9101,2725,65,2025-09-03,227,731.36,166018.72,5,45
9102,1175,74,2025-11-06,290,1282.54,371936.6,4,60
9103,2151,86,2025-08-04,70,518.32,36282.4,27,45
9104,827,27,2024-08-17,122,1320.78,161135.16,20,60
9105,4318,83,2025-03-03,475,1836.17,872180.75,25,30
9106,5752,13,2023-06-26,315,569.88,179512.2,9,45
9107,5937,62,2024-07-12,174,858.49,149377.26,17,30
9108,5223,6,2024-04-10,276,1701.28,469553.28,2,30
9109,9606,50,2024-10-14,85,943.83,80225.55,12,45
9110,515,32,2025-09-22,446,1197.85,534241.1,11,90
9111,951,74,2025-08-31,247,1204.18,297432.46,14,45
9112,6134,35,2024-03-06,153,1275.56,195160.68,10,45
9113,7231,2,2023-05-01,411,254.72,104689.92,10,45
9114,4429,43,2024-02-06,227,695.88,157964.76,1,60
9115,3147,30,2023-12-29,108,1048.71,113260.68,8,45
9116,8999,1,2023-02-20,226,1820.37,411403.62,30,60
9117,681,25,2023-04-17,477,591.88,282326.76,29,90
9118,2460,24,2023-06-02,337,1882.78,634496.86,23,90
9119,338,100,2023-05-08,137,499.3,68404.1,6,90
9120,385,66,2023-06-16,125,113.93,14241.25,11,60
9121,7098,56,2025-08-31,303,108.99,33023.97,13,60
9122,6855,2,2025-07-15,331,305.91,101256.21,29,45
9123,3638,53,2024-08-15,129,1688.32,217793.28,21,45
9124,6438,54,2023-10-07,249,170.12,42359.88,29,60
9125,7875,60,2025-12-08,415,1861.99,772725.85,25,45
9126,9309,40,2023-06-21,425,582.77,247677.25,28,45
9127,7955,47,2024-11-05,205,547.29,112194.45,16,60
9128,2189,19,2023-12-22,337,679.31,228927.47,17,90
9129,7645,96,2023-05-10,288,746.59,215017.92,12,90
9130,2875,27,2025-03-17,497,547.03,271873.91,29,90
9131,6666,47,2023-07-16,203,820.77,166616.31,13,30
9132,1063,10,2025-09-30,30,1287.64,38629.2,27,45
9133,6293,90,2023-04-18,107,1543.02,165103.14,23,90
9134,8800,92,2024-04-26,296,1913.66,566443.36,15,90
9135,4788,50,2023-12-04,303,1859.11,563310.33,15,15
9136,5631,45,2025-02-24,483,1719.98,830750.34,13,90
9137,3585,88,2024-04-09,61,119.35,7280.35,16,15
9138,667,53,2025-07-21,136,1457.55,198226.8,12,30
9139,9244,56,2024-03-11,176,1921.14,338120.64,3,60
9140,7790,76,2023-09-11,281,1784.1,501332.1,24,30
9141,6293,93,2025-03-04,164,1961.65,321710.6,6,30
9142,9163,59,2024-11-14,253,1364.66,345258.98,1,90
9143,6164,56,2024-12-13,385,1558.37,599972.45,7,30
9144,693,66,2023-05-14,436,1001.3,436566.8,20,45
9145,3015,30,2024-11-05,390,935.38,364798.2,6,45
9146,1198,10,2023-08-16,499,874.02,436135.98,6,90
9147,2766,98,2023-10-25,46,813.36,37414.56,11,90
9148,8169,99,2025-02-15,283,173.79,49182.57,7,15
9149,6072,5,2024-12-01,173,1603.28,277367.44,23,90
9150,3053,78,2023-08-11,47,1631.71,76690.37,18,30
9151,6246,38,2023-09-10,424,1207.91,512153.84,7,90
9152,8909,21,2023-05-01,159,1497.75,238142.25,23,60
9153,3704,46,2025-09-12,48,667.28,32029.44,12,60
9154,497,2,2023-06-09,71,796.12,56524.52,29,30
9155,3239,68,2025-06-13,465,1404.05,652883.25,11,15
9156,6745,62,2023-09-29,139,1263.31,175600.09,15,90
9157,9856,31,2025-08-26,298,1301.57,387867.86,1,15
9158,2870,71,2024-03-20,280,1528.07,427859.6,30,15
9159,4147,53,2024-07-19,322,659.8,212455.6,13,15
9160,1135,95,2025-11-16,33,517.92,17091.36,14,45
9161,6191,75,2023-06-18,131,483.6,63351.6,16,15
9162,6604,14,2023-11-17,454,916.35,416022.9,15,90
9163,3849,62,2023-04-18,235,339.38,79754.3,14,30
9164,8786,25,2024-02-14,5,845.53,4227.65,17,30
9165,133,67,2023-12-12,357,1989.03,710083.71,9,15
9166,5823,32,2025-12-17,361,465.03,167875.83,18,15
9167,7566,79,2023-11-10,468,569.45,266502.6,18,15
9168,5915,11,2024-05-02,6,826.25,4957.5,12,15
9169,7525,68,2025-04-07,131,918.48,120320.88,15,90
9170,3435,26,2025-08-07,394,1407.71,554637.74,21,90
9171,9959,44,2024-05-05,216,1647.93,355952.88,21,15
9172,5684,24,2025-05-10,80,783.21,62656.8,1,30
9173,1177,41,2023-09-12,218,453.0,98754.0,30,15
9174,6855,80,2025-03-03,420,1369.02,574988.4,8,30
9175,9610,29,2025-11-12,89,222.03,19760.67,4,45
9176,6896,5,2025-01-18,22,1377.42,30303.24,9,30
9177,7216,96,2024-01-19,69,1693.9,116879.1,21,45
9178,5128,14,2025-01-05,76,1502.73,114207.48,15,60
9179,6167,34,2023-12-20,281,1999.48,561853.88,26,30
9180,5074,31,2023-03-24,380,82.4,31312.0,5,90
9181,503,6,2023-03-28,405,604.31,244745.55,6,90
9182,5586,49,2024-06-29,461,1498.21,690674.81,4,45
9183,767,94,2024-03-15,358,1837.57,657850.06,25,45
9184,889,85,2023-12-03,244,1725.15,420936.6,17,60
9185,1804,80,2024-04-21,279,709.67,197997.93,4,15
9186,4363,54,2025-02-20,82,976.76,80094.32,14,30
9187,8877,56,2023-04-24,166,763.69,126772.54,2,90
9188,531,62,2025-05-20,167,250.74,41873.58,4,60
9189,9630,98,2024-06-24,115,91.16,10483.4,4,90
9190,2484,94,2023-12-16,302,1851.43,559131.86,21,60
9191,9905,63,2023-01-18,388,1336.23,518457.24,2,30
9192,2454,92,2025-12-14,163,794.95,129576.85,5,45
9193,8452,75,2024-03-07,151,1789.46,270208.46,30,60
9194,3984,29,2023-07-05,243,712.78,173205.54,14,90
9195,9937,18,2023-02-09,369,1467.98,541684.62,26,60
9196,8048,26,2023-08-11,495,1750.3,866398.5,23,15
9197,7506,41,2025-11-12,376,1166.46,438588.96,3,60
9198,1132,30,2024-11-14,471,749.89,353198.19,13,30
9199,9363,65,2024-11-24,60,1227.88,73672.8,2,60
9200,9186,88,2024-03-15,340,24.71,8401.4,29,30
9201,6859,10,2024-09-25,59,103.78,6123.02,29,90
9202,7853,95,2023-03-15,58,566.9,32880.2,14,45
9203,9024,89,2024-07-18,173,115.31,19948.63,21,30
9204,9888,9,2024-02-14,70,1050.61,73542.7,13,45
9205,8445,22,2025-11-18,271,446.52,121006.92,29,45
9206,9137,93,2025-04-04,85,1293.3,109930.5,6,60
9207,8741,7,2025-11-12,457,1589.06,726200.42,30,45
9208,2433,52,2024-08-23,36,855.03,30781.08,5,15
9209,8035,2,2023-08-29,118,1842.93,217465.74,24,15
9210,5543,53,2025-09-29,227,604.61,137246.47,3,90
9211,1170,31,2025-09-08,185,1433.76,265245.6,20,45
9212,1265,12,2024-10-19,222,1535.58,340898.76,15,15
9213,9062,76,2024-07-05,1,1848.87,1848.87,21,60
9214,2705,93,2025-01-31,460,733.62,337465.2,3,60
9215,7308,96,2023-01-18,488,1455.23,710152.24,5,45
9216,7348,60,2024-07-02,432,9.98,4311.36,8,30
9217,8689,16,2024-01-17,112,1365.59,152946.08,10,45
9218,5880,47,2023-06-01,312,834.24,260282.88,30,30
9219,3539,11,2025-03-13,496,763.75,378820.0,27,45
9220,4565,86,2025-01-22,400,582.31,232924.0,27,30
9221,8879,70,2023-08-03,72,207.9,14968.8,19,90
9222,9097,43,2024-08-27,341,259.68,88550.88,14,15
9223,1372,54,2023-06-05,359,1188.57,426696.63,28,45
9224,6211,35,2023-01-29,441,1526.47,673173.27,29,15
9225,6035,65,2024-07-08,346,348.97,120743.62,23,60
9226,8785,69,2023-11-13,337,1932.3,651185.1,17,15
9227,6355,37,2025-11-24,406,514.32,208813.92,23,30
9228,3601,61,2025-03-08,58,163.85,9503.3,26,45
9229,8256,40,2023-01-23,337,322.52,108689.24,20,30
9230,8290,64,2023-12-05,400,539.49,215796.0,23,30
9231,8266,32,2023-05-08,82,1321.39,108353.98,22,60
9232,2725,82,2025-10-13,32,625.53,20016.96,8,30
9233,6377,35,2024-04-15,30,1940.06,58201.8,17,90
9234,176,88,2024-06-26,264,222.73,58800.72,25,90
9235,83,59,2024-06-30,175,1530.57,267849.75,27,30
9236,5283,80,2023-08-22,133,543.2,72245.6,21,30
9237,2615,61,2023-12-06,441,665.94,293679.54,22,15
9238,4199,80,2023-04-14,129,1681.77,216948.33,20,60
9239,5194,26,2024-02-13,325,1505.89,489414.25,1,60
9240,6068,5,2023-02-21,230,1980.21,455448.3,5,30
9241,7157,3,2025-02-12,170,1707.85,290334.5,14,60
9242,1138,30,2024-07-05,31,504.45,15637.95,6,90
9243,2513,37,2025-01-03,296,1753.64,519077.44,16,90
9244,2070,88,2023-10-11,284,1315.3,373545.2,4,60
9245,1360,70,2023-02-13,156,683.15,106571.4,27,45
9246,5202,92,2024-04-12,94,1916.07,180110.58,6,15
9247,8351,89,2023-06-30,112,579.38,64890.56,12,60
9248,7298,98,2023-10-20,488,1462.96,713924.48,29,15
9249,6075,98,2023-08-07,318,651.94,207316.92,13,45
9250,7021,18,2024-09-15,247,283.07,69918.29,24,45
9251,2833,83,2025-10-25,316,1688.71,533632.36,28,90
9252,9656,29,2025-01-26,354,437.35,154821.9,5,45
9253,9350,47,2023-01-01,424,1071.54,454332.96,24,60
9254,1634,85,2023-09-07,408,1166.31,475854.48,5,15
9255,4998,53,2024-03-24,74,1390.31,102882.94,22,15
9256,3805,59,2023-05-04,436,1609.32,701663.52,17,60
9257,5794,87,2025-04-02,432,1930.98,834183.36,11,90
9258,856,64,2023-03-14,74,37.26,2757.24,10,15
9259,654,57,2025-04-27,440,12.48,5491.2,26,60
9260,2126,49,2024-09-02,432,1305.0,563760.0,28,30
9261,2812,41,2025-01-01,242,852.15,206220.3,4,45
9262,4899,74,2025-05-23,406,794.56,322591.36,29,30
9263,9706,81,2025-06-21,28,1094.92,30657.76,23,90
9264,2083,92,2025-03-16,156,62.16,9696.96,29,45
9265,403,22,2025-04-08,145,1148.7,166561.5,1,30
9266,2433,53,2023-06-08,245,35.53,8704.85,8,60
9267,6945,79,2024-04-05,255,1690.6,431103.0,30,90
9268,2495,52,2024-05-13,16,143.35,2293.6,6,15
9269,4739,37,2023-08-11,437,49.83,21775.71,11,60
9270,1161,29,2025-01-12,291,529.64,154125.24,23,60
9271,2674,1,2025-12-28,47,1532.44,72024.68,16,60
9272,7515,74,2024-08-15,81,1137.93,92172.33,2,15
9273,82,85,2024-07-10,123,546.46,67214.58,14,30
9274,2326,53,2024-12-23,303,810.15,245475.45,22,45
9275,4564,21,2025-04-12,83,950.51,78892.33,26,60
9276,4789,54,2025-08-19,230,1941.65,446579.5,12,60
9277,3155,68,2024-11-26,419,1724.74,722666.06,8,90
9278,8914,12,2023-04-01,356,1201.97,427901.32,23,60
9279,5850,3,2023-03-30,260,1920.8,499408.0,18,90
9280,9916,52,2025-12-27,2,1051.71,2103.42,23,30
9281,9950,28,2025-10-04,312,562.56,175518.72,29,60
9282,6058,85,2025-09-12,391,1370.7,535943.7,23,60
9283,8315,93,2024-08-06,271,437.74,118627.54,20,60
9284,7945,9,2023-09-28,184,1092.97,201106.48,7,90
9285,846,59,2025-09-04,442,48.34,21366.28,20,90
9286,9325,30,2023-01-05,412,1075.3,443023.6,16,90
9287,3101,92,2023-01-18,368,1273.78,468751.04,4,30
9288,6335,31,2023-04-13,276,13.72,3786.72,30,30
9289,9624,28,2024-12-19,56,1444.2,80875.2,28,15
9290,5337,27,2025-02-10,320,1348.75,431600.0,30,90
9291,222,28,2025-05-09,353,498.19,175861.07,18,45
9292,6780,78,2024-06-14,45,1644.52,74003.4,20,15
9293,6651,11,2023-09-01,265,542.1,143656.5,15,15
9294,3324,37,2024-03-28,181,385.91,69849.71,3,90
9295,3191,80,2023-09-13,480,1698.8,815424.0,14,60
9296,4468,80,2024-12-18,126,98.84,12453.84,11,30
9297,805,1,2025-11-23,143,1252.87,179160.41,28,90
9298,9863,65,2025-05-26,197,1331.07,262220.79,27,60
9299,9546,56,2024-08-24,68,1458.77,99196.36,13,45
9300,1679,100,2025-09-01,335,1695.52,567999.2,19,15
